latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
63.568,-138.303,355.3,1.5,1.2,2019-09-09,2220,Aqua,MODIS,98,6.0NRT,299,137.5,D
63.581,-138.278,360.3,1.5,1.2,2019-09-09,2220,Aqua,MODIS,100,6.0NRT,299.5,158.7,D
63.579,-138.308,363.9,1.5,1.2,2019-09-09,2220,Aqua,MODIS,100,6.0NRT,301,178.6,D
63.612,-138.318,362.5,1.5,1.2,2019-09-09,2220,Aqua,MODIS,100,6.0NRT,301.8,164.8,D
63.61,-138.349,384.5,1.5,1.2,2019-09-09,2220,Aqua,MODIS,100,6.0NRT,309.6,316.1,D
63.62,-138.355,386.1,1.5,1.2,2019-09-09,2220,Aqua,MODIS,100,6.0NRT,301.2,329,D
63.618,-138.385,328,1.5,1.2,2019-09-09,2220,Aqua,MODIS,40,6.0NRT,293.8,39.3,D
63.613,-138.326,369,1.5,1.2,2019-09-09,2220,Aqua,MODIS,100,6.0NRT,304.7,200.8,D
63.842,-134.531,314.2,2.1,1.4,2019-09-09,2220,Aqua,MODIS,54,6.0NRT,295.5,29.1,D
63.611,-138.357,374.9,1.5,1.2,2019-09-09,2220,Aqua,MODIS,100,6.0NRT,310,240.2,D
63.624,-138.331,322.9,1.5,1.2,2019-09-09,2220,Aqua,MODIS,28,6.0NRT,294.9,26.4,D
63.622,-138.363,361.9,1.5,1.2,2019-09-09,2220,Aqua,MODIS,100,6.0NRT,297.8,162.5,D
63.642,-138.242,333.6,1.6,1.2,2019-09-09,2220,Aqua,MODIS,89,6.0NRT,297.4,56.7,D
63.653,-138.248,328.2,1.6,1.2,2019-09-09,2220,Aqua,MODIS,84,6.0NRT,294.2,44.4,D
63.651,-138.279,359,1.6,1.2,2019-09-09,2220,Aqua,MODIS,99,6.0NRT,299.4,151.3,D
63.462,-137.43,343.9,1.6,1.3,2019-09-09,2220,Aqua,MODIS,93,6.0NRT,296.2,97,D
63.448,-137.46,342.2,1.6,1.3,2019-09-09,2220,Aqua,MODIS,93,6.0NRT,299.3,90.6,D
63.45,-137.426,382.3,1.6,1.3,2019-09-09,2220,Aqua,MODIS,100,6.0NRT,305.3,331.3,D
63.65,-138.437,367.7,1.5,1.2,2019-09-09,2220,Aqua,MODIS,100,6.0NRT,296.1,196.2,D
63.663,-138.41,309,1.5,1.2,2019-09-09,2220,Aqua,MODIS,31,6.0NRT,289.7,13,D
63.454,-137.856,314.8,1.6,1.2,2019-09-09,2220,Aqua,MODIS,75,6.0NRT,297.4,16.5,D
63.488,-138.168,343.7,1.6,1.2,2019-09-09,2220,Aqua,MODIS,93,6.0NRT,296.7,88.4,D
63.903,-134.598,338.3,2.1,1.4,2019-09-09,2220,Aqua,MODIS,91,6.0NRT,291.9,112.7,D
63.405,-137.905,331.6,1.6,1.2,2019-09-09,2220,Aqua,MODIS,87,6.0NRT,297,54.5,D
63.459,-137.463,338.7,1.6,1.3,2019-09-09,2220,Aqua,MODIS,91,6.0NRT,296.7,78.9,D
63.905,-134.555,334.7,2.1,1.4,2019-09-09,2220,Aqua,MODIS,89,6.0NRT,291.5,99.9,D
63.863,-134.623,311.1,2.1,1.4,2019-09-09,2220,Aqua,MODIS,38,6.0NRT,299.1,18.9,D
63.487,-138.038,321.1,1.6,1.2,2019-09-09,2220,Aqua,MODIS,51,6.0NRT,300.3,24.8,D
63.495,-138.075,323.6,1.6,1.2,2019-09-09,2220,Aqua,MODIS,61,6.0NRT,298.2,29.6,D
63.544,-138.033,317.9,1.6,1.2,2019-09-09,2220,Aqua,MODIS,78,6.0NRT,293.8,23.8,D
63.541,-138.065,370.6,1.6,1.2,2019-09-09,2220,Aqua,MODIS,100,6.0NRT,302,223,D
63.543,-138.038,336.2,1.6,1.2,2019-09-09,2220,Aqua,MODIS,90,6.0NRT,294.4,65.7,D
63.54,-138.07,352.8,1.6,1.2,2019-09-09,2220,Aqua,MODIS,97,6.0NRT,301.4,125.8,D
63.298,-136.437,314.7,1.1,1.1,2019-09-10,0605,Terra,MODIS,69,6.0NRT,286.5,18,N
63.289,-136.481,380.9,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,288.8,195.7,N
63.561,-138.104,337.4,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,284.5,58.1,N
63.566,-138.08,300.8,1.2,1.1,2019-09-10,0605,Terra,MODIS,25,6.0NRT,281.3,9.6,N
63.548,-138.06,302.8,1.2,1.1,2019-09-10,0605,Terra,MODIS,44,6.0NRT,281.8,11.1,N
63.493,-138.113,325.8,1.2,1.1,2019-09-10,0605,Terra,MODIS,98,6.0NRT,280.5,34.1,N
63.498,-138.091,428.3,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,299.3,644.9,N
63.502,-138.067,310.6,1.2,1.1,2019-09-10,0605,Terra,MODIS,56,6.0NRT,281.4,16.2,N
63.488,-138.082,307.6,1.2,1.1,2019-09-10,0605,Terra,MODIS,72,6.0NRT,281.4,14.5,N
63.493,-138.058,322.2,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,284,31,N
63.417,-137.998,315.8,1.2,1.1,2019-09-10,0605,Terra,MODIS,85,6.0NRT,283.8,22.2,N
63.408,-137.882,302.3,1.2,1.1,2019-09-10,0605,Terra,MODIS,48,6.0NRT,280.9,11.7,N
63.566,-137.589,304,1.2,1.1,2019-09-10,0605,Terra,MODIS,57,6.0NRT,284.4,10.6,N
63.566,-137.537,328,1.2,1.1,2019-09-10,0605,Terra,MODIS,71,6.0NRT,287.3,35.4,N
63.53,-137.552,304.9,1.2,1.1,2019-09-10,0605,Terra,MODIS,62,6.0NRT,284.1,12.5,N
63.501,-138.238,305.5,1.2,1.1,2019-09-10,0605,Terra,MODIS,65,6.0NRT,282.2,13.3,N
63.506,-138.214,332.3,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,283.7,48.6,N
63.496,-138.205,314.3,1.2,1.1,2019-09-10,0605,Terra,MODIS,77,6.0NRT,283.6,20.4,N
63.487,-138.196,328.2,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,283.1,38.5,N
63.47,-138.226,368.1,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,287.4,155,N
63.475,-138.204,317.8,1.2,1.1,2019-09-10,0605,Terra,MODIS,89,6.0NRT,282.3,22.6,N
63.456,-138.241,315.3,1.3,1.1,2019-09-10,0605,Terra,MODIS,91,6.0NRT,281.5,20.2,N
63.461,-138.217,398.2,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,301,337.6,N
63.437,-138.277,302,1.3,1.1,2019-09-10,0605,Terra,MODIS,18,6.0NRT,280,9.6,N
63.447,-138.232,317,1.3,1.1,2019-09-10,0605,Terra,MODIS,94,6.0NRT,281.7,21.8,N
63.451,-138.209,473,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,327.7,1467.6,N
63.456,-138.186,421.5,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,309.3,565.1,N
63.442,-138.201,350.7,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,286.9,90.1,N
63.447,-138.178,392.8,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,297.1,296.2,N
63.579,-138.237,310,1.2,1.1,2019-09-10,0605,Terra,MODIS,71,6.0NRT,282.5,16.7,N
63.579,-138.231,307.4,1.2,1.1,2019-09-10,0605,Terra,MODIS,61,6.0NRT,281.7,14,N
63.457,-137.42,307.8,1.2,1.1,2019-09-10,0605,Terra,MODIS,19,6.0NRT,283.2,13.5,N
63.634,-138.127,321.7,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,280.9,31.2,N
63.625,-138.117,323.1,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,281.9,33.5,N
63.512,-137.966,318.5,1.2,1.1,2019-09-10,0605,Terra,MODIS,97,6.0NRT,285.8,26.3,N
63.516,-137.944,310.6,1.2,1.1,2019-09-10,0605,Terra,MODIS,81,6.0NRT,284.9,17.8,N
63.484,-138.05,303.8,1.2,1.1,2019-09-10,0605,Terra,MODIS,25,6.0NRT,282.8,10.9,N
63.451,-138.156,324.2,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,285.4,33.3,N
63.456,-138.133,302.1,1.2,1.1,2019-09-10,0605,Terra,MODIS,45,6.0NRT,279.7,9.1,N
63.453,-137.988,328,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,289,40.4,N
63.425,-138.013,317.2,1.2,1.1,2019-09-10,0605,Terra,MODIS,62,6.0NRT,282.1,22.4,N
63.421,-138.03,310.5,1.2,1.1,2019-09-10,0605,Terra,MODIS,75,6.0NRT,281.5,16.5,N
63.426,-138.007,308.9,1.2,1.1,2019-09-10,0605,Terra,MODIS,51,6.0NRT,281.3,14.7,N
63.412,-138.021,305,1.2,1.1,2019-09-10,0605,Terra,MODIS,33,6.0NRT,280.1,11.8,N
63.561,-137.506,321.7,1.2,1.1,2019-09-10,0605,Terra,MODIS,58,6.0NRT,286.7,26.4,N
63.57,-137.568,304.3,1.2,1.1,2019-09-10,0605,Terra,MODIS,54,6.0NRT,285.1,10.7,N
63.579,-137.577,362,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,294.7,120.4,N
63.575,-137.599,345.4,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,294.3,71.4,N
63.584,-137.608,354.4,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,299.3,95,N
63.579,-137.63,333.1,1.2,1.1,2019-09-10,0605,Terra,MODIS,81,6.0NRT,293.6,44.1,N
63.575,-137.653,314,1.2,1.1,2019-09-10,0605,Terra,MODIS,69,6.0NRT,283,19.1,N
63.593,-137.618,340.4,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,291.3,60.9,N
63.588,-137.64,320.9,1.2,1.1,2019-09-10,0605,Terra,MODIS,86,6.0NRT,289.7,26.7,N
63.584,-137.662,326.8,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,287.4,36,N
63.597,-137.65,300.9,1.2,1.1,2019-09-10,0605,Terra,MODIS,25,6.0NRT,284.7,9.7,N
63.593,-137.672,315.7,1.2,1.1,2019-09-10,0605,Terra,MODIS,92,6.0NRT,285.8,23.2,N
63.598,-137.656,312.6,1.2,1.1,2019-09-10,0605,Terra,MODIS,85,6.0NRT,287.3,19,N
63.593,-137.678,312.3,1.2,1.1,2019-09-10,0605,Terra,MODIS,84,6.0NRT,283.9,18.7,N
63.607,-137.665,321.9,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,286.5,30.4,N
63.602,-137.687,328.3,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,286.2,39.7,N
63.461,-138.164,317.9,1.2,1.1,2019-09-10,0605,Terra,MODIS,70,6.0NRT,282.6,23.5,N
63.465,-138.194,353.6,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,290.2,97.2,N
63.493,-138.169,305.7,1.2,1.1,2019-09-10,0605,Terra,MODIS,56,6.0NRT,280.6,12.1,N
63.488,-138.192,345.2,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,284.4,75.9,N
63.492,-138.173,320.5,1.2,1.1,2019-09-10,0605,Terra,MODIS,77,6.0NRT,281.7,27,N
63.505,-134.838,328.7,1.1,1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,288.3,32.1,N
63.514,-134.845,350.1,1.1,1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,293.4,70.2,N
63.523,-134.852,316.9,1.1,1,2019-09-10,0605,Terra,MODIS,40,6.0NRT,285.3,17.5,N
63.519,-134.873,345.4,1.1,1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,291.8,59.3,N
63.515,-134.894,347.9,1.1,1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,292.6,65.1,N
63.512,-134.914,320.6,1.1,1,2019-09-10,0605,Terra,MODIS,91,6.0NRT,287,21.3,N
63.524,-134.901,372.2,1.1,1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,292.7,138.9,N
63.52,-134.922,352,1.1,1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,287.2,75.4,N
63.942,-135.608,304.8,1.1,1,2019-09-10,0605,Terra,MODIS,37,6.0NRT,277.8,10.5,N
63.992,-135.557,339.8,1.1,1,2019-09-10,0605,Terra,MODIS,61,6.0NRT,283.9,47.2,N
64.001,-135.546,307.1,1.1,1,2019-09-10,0605,Terra,MODIS,70,6.0NRT,279.6,12.2,N
63.997,-135.567,320.4,1.1,1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,280.6,24.2,N
64.006,-135.574,349.3,1.1,1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,287.8,70.8,N
64.002,-135.595,321.2,1.1,1,2019-09-10,0605,Terra,MODIS,72,6.0NRT,282.3,23.5,N
64.014,-135.583,312.5,1.1,1,2019-09-10,0605,Terra,MODIS,25,6.0NRT,281.1,14.9,N
64.011,-135.603,328.4,1.1,1,2019-09-10,0605,Terra,MODIS,97,6.0NRT,284.7,32.4,N
64.007,-135.623,310.7,1.1,1,2019-09-10,0605,Terra,MODIS,81,6.0NRT,280.7,14.5,N
64.019,-135.612,305.5,1.1,1,2019-09-10,0605,Terra,MODIS,65,6.0NRT,281.5,11.1,N
64.015,-135.632,319.4,1.1,1,2019-09-10,0605,Terra,MODIS,98,6.0NRT,282.6,23.5,N
63.552,-137.497,309.8,1.2,1.1,2019-09-10,0605,Terra,MODIS,65,6.0NRT,284.1,14.6,N
63.575,-138.254,315.4,1.2,1.1,2019-09-10,0605,Terra,MODIS,91,6.0NRT,285.4,21.7,N
63.57,-138.278,336.5,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,290,54.6,N
63.565,-138.301,339.1,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,288.1,62.3,N
63.574,-138.26,316.2,1.2,1.1,2019-09-10,0605,Terra,MODIS,93,6.0NRT,286.6,22.8,N
63.569,-138.284,337.3,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,290.5,55.5,N
63.564,-138.307,322.2,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,285.9,30.9,N
63.578,-138.293,343,1.2,1.1,2019-09-10,0605,Terra,MODIS,88,6.0NRT,295,68.4,N
63.573,-138.317,361.2,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,296.4,127,N
63.582,-138.327,326.5,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,289.2,36.9,N
63.6,-138.347,331.4,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,287.5,44.8,N
63.619,-138.365,325.1,1.2,1.1,2019-09-10,0605,Terra,MODIS,62,6.0NRT,289.7,33.6,N
63.628,-138.374,309.5,1.2,1.1,2019-09-10,0605,Terra,MODIS,25,6.0NRT,285.5,15.4,N
63.623,-138.398,318.8,1.2,1.1,2019-09-10,0605,Terra,MODIS,97,6.0NRT,284.7,25.9,N
63.649,-138.431,310.6,1.2,1.1,2019-09-10,0605,Terra,MODIS,76,6.0NRT,285.8,16.8,N
63.668,-138.394,327.5,1.2,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,284.5,39.2,N
63.659,-138.44,312.8,1.2,1.1,2019-09-10,0605,Terra,MODIS,86,6.0NRT,285.7,19.3,N
60.053,-134.898,340.3,1.3,1.1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,283.9,66.9,N
60.049,-134.916,302.6,1.3,1.1,2019-09-10,0605,Terra,MODIS,50,6.0NRT,279,12.2,N
63.825,-134.891,307.8,1.1,1,2019-09-10,0605,Terra,MODIS,72,6.0NRT,266.7,14.1,N
63.955,-134.76,318.1,1.1,1,2019-09-10,0605,Terra,MODIS,96,6.0NRT,287.5,21.2,N
63.951,-134.781,338.8,1.1,1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,292.6,48.7,N
63.964,-134.767,314.5,1.1,1,2019-09-10,0605,Terra,MODIS,89,6.0NRT,283.5,17.7,N
63.96,-134.788,339.6,1.1,1,2019-09-10,0605,Terra,MODIS,100,6.0NRT,292.3,49.8,N
63.973,-134.775,312.5,1.1,1,2019-09-10,0605,Terra,MODIS,85,6.0NRT,279,16.1,N
